date,channel,campaign_name,spend,impressions,clicks,conversions,revenue
2025-11-06,SEO,Local_SEO,1971.15,173092,4479,174,8775.52
2025-11-06,Influencer,Micro_Influencers,26920.04,363571,9028,212,82961.24
2025-11-06,Influencer,Macro_Influencers,10200.42,317952,4749,163,40299.5
2025-11-06,Influencer,Brand_Ambassadors,16259.84,195402,5023,74,37579.76
2025-11-06,Influencer,UGC_Campaign,12230.41,317067,8161,156,24810.71
2025-11-07,Google Ads,Search_Q3,14503.54,207178,2990,79,63735.14
2025-11-07,Google Ads,Search_Q4,21358.15,248379,6495,166,62450.44
2025-11-07,Google Ads,Display_Retargeting,12763.15,134082,3905,170,50389.14
2025-11-07,Google Ads,Shopping_Campaign,10603.49,234619,6230,155,44983.62
2025-11-07,Meta Ads,Retargeting_Aug,9266.97,105365,2856,101,22146.8
2025-11-07,Meta Ads,Prospecting_Q3,9826.22,278634,7691,290,25802.03
2025-11-07,Meta Ads,Engagement_Campaign,6945.38,142611,2527,61,17957.34
2025-11-07,Meta Ads,Conversion_Ads,12897.07,152339,4702,107,40358.21
2025-11-07,Instagram,Influencer_Collab,5150.24,230786,3783,149,17629.61
2025-11-07,Instagram,Story_Ads,10391.23,139915,4171,141,24349.68
2025-11-07,Instagram,Reels_Promotion,11250.29,307268,10510,368,40307.34
2025-11-07,Instagram,Feed_Campaign,15314.5,213269,6231,216,49846.43
2025-11-07,LinkedIn,B2B_Campaign,8374.91,21574,279,9,29381.3
2025-11-07,LinkedIn,Thought_Leadership,4046.17,50783,466,23,18904.72
2025-11-07,LinkedIn,Lead_Gen_Q3,4204.5,31619,531,27,21722.6
2025-11-07,LinkedIn,Lead_Gen_Q4,7571.98,61525,992,56,37731.07
2025-11-07,Email,Newsletter_Promo,3662.94,40930,3204,219,30379.11
2025-11-07,Email,Welcome_Series,1207.05,71675,3123,179,7159.49
2025-11-07,Email,Cart_Abandonment,3378.44,40739,1858,93,25546.53
2025-11-07,Email,Re_engagement,1613.61,60719,3304,261,9559.94
2025-11-07,SEO,Content_Marketing,2465.31,82132,3637,166,15029.68
2025-11-07,SEO,Link_Building,2828.49,113759,2275,71,15954.29
2025-11-07,SEO,Technical_SEO,3692.63,67794,2478,172,19883.94
2025-11-07,SEO,Local_SEO,4935.07,175186,7086,343,32478.75
2025-11-07,Influencer,Micro_Influencers,10562.7,303631,4730,74,31170.09
2025-11-07,Influencer,Macro_Influencers,10620.29,359695,6879,166,23313.82
2025-11-07,Influencer,Brand_Ambassadors,10795.43,325024,9653,137,27760.18
2025-11-07,Influencer,UGC_Campaign,25389.18,171681,4724,113,73687.53
2025-11-08,Google Ads,Search_Q3,7401.32,78305,1261,58,29217.38
2025-11-08,Google Ads,Search_Q4,10425.67,129472,1960,75,35657.17
2025-11-08,Google Ads,Display_Retargeting,11372.51,79544,1818,84,37578.2
2025-11-08,Google Ads,Shopping_Campaign,5359.63,100637,1702,68,23593.44
2025-11-08,Meta Ads,Retargeting_Aug,7096.38,107145,2898,60,19209.99
2025-11-08,Meta Ads,Prospecting_Q3,10216.65,130373,1604,37,36429.25
2025-11-08,Meta Ads,Engagement_Campaign,9103.67,149743,2803,120,30095.77
2025-11-08,Meta Ads,Conversion_Ads,8615.08,122028,1808,79,21070.34
2025-11-08,Instagram,Influencer_Collab,4682.22,184280,5614,201,13711.06
2025-11-08,Instagram,Story_Ads,5488.16,199214,3168,115,13256.5
2025-11-08,Instagram,Reels_Promotion,8601.66,91209,2691,100,24535.13
2025-11-08,Instagram,Feed_Campaign,7927.34,183044,6115,233,22230.65
2025-11-08,LinkedIn,B2B_Campaign,2261.7,13804,158,4,9739.92
2025-11-08,LinkedIn,Thought_Leadership,2301.42,13581,115,6,10119.15
2025-11-08,LinkedIn,Lead_Gen_Q3,2883.17,35134,315,18,12870.44
2025-11-08,LinkedIn,Lead_Gen_Q4,2296.44,29712,555,22,11772.49
2025-11-08,Email,Newsletter_Promo,1282.34,62307,2160,113,8124.33
2025-11-08,Email,Welcome_Series,3736.43,46248,2375,170,32303.03
2025-11-08,Email,Cart_Abandonment,3992.63,100271,7875,686,35419.46
2025-11-08,Email,Re_engagement,3063.27,46381,2323,183,20608.19
2025-11-08,SEO,Content_Marketing,3003.61,125061,5403,169,20101.09
2025-11-08,SEO,Link_Building,5475.0,175313,7561,457,31872.33
2025-11-08,SEO,Technical_SEO,2623.47,120880,4673,307,17745.13
2025-11-08,SEO,Local_SEO,2573.97,127959,3450,104,12099.65
2025-11-08,Influencer,Micro_Influencers,10264.41,402815,6110,113,45079.53
2025-11-08,Influencer,Macro_Influencers,15581.73,152875,2396,35,32372.34
2025-11-08,Influencer,Brand_Ambassadors,9549.75,327977,4521,91,39416.09
2025-11-08,Influencer,UGC_Campaign,16486.76,424707,8476,179,63079.17
2025-11-09,Google Ads,Search_Q3,5414.67,57126,1316,45,22096.35
2025-11-09,Google Ads,Search_Q4,12496.68,87613,1921,67,55775.45
2025-11-09,Google Ads,Display_Retargeting,11781.11,140997,2127,91,35707.91
2025-11-09,Google Ads,Shopping_Campaign,6553.44,144315,1498,73,18339.96
2025-11-09,Meta Ads,Retargeting_Aug,9499.95,85455,1714,40,32024.6
2025-11-09,Meta Ads,Prospecting_Q3,6106.29,128942,1593,31,14650.96
2025-11-09,Meta Ads,Engagement_Campaign,6616.75,146886,4763,117,22157.77
2025-11-09,Meta Ads,Conversion_Ads,9132.23,86926,1860,59,22554.32
2025-11-09,Instagram,Influencer_Collab,3171.48,93087,2855,48,7425.87
2025-11-09,Instagram,Story_Ads,5229.84,82746,1637,61,10641.36
2025-11-09,Instagram,Reels_Promotion,7312.65,125048,3978,118,17567.16
2025-11-09,Instagram,Feed_Campaign,8591.58,139887,4974,125,32411.17
2025-11-09,LinkedIn,B2B_Campaign,4268.84,36941,561,23,20660.01
2025-11-09,LinkedIn,Thought_Leadership,4637.78,36896,462,24,15623.49
2025-11-09,LinkedIn,Lead_Gen_Q3,3513.13,17132,220,12,11222.5
2025-11-09,LinkedIn,Lead_Gen_Q4,3804.87,27542,266,9,16437.23
2025-11-09,Email,Newsletter_Promo,1398.97,104049,8179,432,8609.53
2025-11-09,Email,Welcome_Series,2255.79,99821,4400,181,16679.93
2025-11-09,Email,Cart_Abandonment,3861.12,71302,3636,356,30623.03
2025-11-09,Email,Re_engagement,3101.35,85016,6693,544,26772.76
2025-11-09,SEO,Content_Marketing,5346.58,145565,3761,158,36038.34
2025-11-09,SEO,Link_Building,3131.88,123160,3046,190,13738.79
2025-11-09,SEO,Technical_SEO,6061.96,128354,2958,152,30241.58
2025-11-09,SEO,Local_SEO,3279.07,95698,1886,130,13478.19
2025-11-09,Influencer,Micro_Influencers,21249.94,261368,5990,120,76906.23
2025-11-09,Influencer,Macro_Influencers,22584.71,357165,4385,118,57725.76
2025-11-09,Influencer,Brand_Ambassadors,8576.03,274449,5124,116,31757.26
2025-11-09,Influencer,UGC_Campaign,14176.88,244584,2742,76,47253.39
2025-11-10,Google Ads,Search_Q3,12891.95,199882,4146,141,45413.82
2025-11-10,Google Ads,Search_Q4,16908.87,192200,3032,73,47569.19
2025-11-10,Google Ads,Display_Retargeting,16951.47,228388,4154,104,68029.72
2025-11-10,Google Ads,Shopping_Campaign,19654.85,229699,5084,232,49743.08
2025-11-10,Meta Ads,Retargeting_Aug,7286.83,107589,3054,60,23264.87
2025-11-10,Meta Ads,Prospecting_Q3,11672.48,149033,4771,107,33907.69
2025-11-10,Meta Ads,Engagement_Campaign,15290.06,95780,2631,105,62146.99
2025-11-10,Meta Ads,Conversion_Ads,16515.56,150682,3840,77,44851.97
2025-11-10,Instagram,Influencer_Collab,6036.45,192493,7099,168,18178.27
2025-11-10,Instagram,Story_Ads,9767.19,225550,8850,198,30563.34
2025-11-10,Instagram,Reels_Promotion,9620.69,134063,3650,128,20951.51
2025-11-10,Instagram,Feed_Campaign,5765.51,155335,5298,175,17394.73
2025-11-10,LinkedIn,B2B_Campaign,5422.07,58309,1092,58,27087.62
2025-11-10,LinkedIn,Thought_Leadership,6399.22,40236,808,46,18329.13
2025-11-10,LinkedIn,Lead_Gen_Q3,3088.71,61267,727,40,11890.75
2025-11-10,LinkedIn,Lead_Gen_Q4,3466.96,24378,248,8,14280.41
2025-11-10,Email,Newsletter_Promo,3044.79,118911,6192,440,22307.21
2025-11-10,Email,Welcome_Series,2526.19,81419,2478,99,14757.58
2025-11-10,Email,Cart_Abandonment,1124.98,96391,3879,363,9843.71
2025-11-10,Email,Re_engagement,3922.86,115126,5018,354,23984.73
2025-11-10,SEO,Content_Marketing,5934.15,165496,6782,321,39493.9
2025-11-10,SEO,Link_Building,2036.69,55231,2117,99,15243.45
2025-11-10,SEO,Technical_SEO,2034.9,161231,4991,314,13959.3
2025-11-10,SEO,Local_SEO,6537.96,88720,3872,139,28027.52
2025-11-10,Influencer,Micro_Influencers,16632.31,398496,7758,241,62706.38
2025-11-10,Influencer,Macro_Influencers,12188.57,434664,4875,159,31958.4
2025-11-10,Influencer,Brand_Ambassadors,18002.96,276705,3717,75,41783.48
2025-11-10,Influencer,UGC_Campaign,12077.73,206117,4077,123,40293.95
2025-11-11,Google Ads,Search_Q3,20504.89,188212,4476,179,69694.45
2025-11-11,Google Ads,Search_Q4,17650.74,91850,2498,108,52783.83
2025-11-11,Google Ads,Display_Retargeting,18752.45,82149,1178,25,76143.46
2025-11-11,Google Ads,Shopping_Campaign,18582.24,218318,2202,77,72650.47
2025-11-11,Meta Ads,Retargeting_Aug,7864.81,213460,2974,68,24786.69
2025-11-11,Meta Ads,Prospecting_Q3,13842.78,117715,1914,45,37062.68
2025-11-11,Meta Ads,Engagement_Campaign,8718.65,165078,4463,133,32711.92
2025-11-11,Meta Ads,Conversion_Ads,14631.22,114040,1496,62,34524.74
2025-11-11,Instagram,Influencer_Collab,6631.73,125090,3841,113,25044.24
2025-11-11,Instagram,Story_Ads,14756.26,214493,5209,116,33560.64
2025-11-11,Instagram,Reels_Promotion,6518.92,150425,2685,56,16636.31
2025-11-11,Instagram,Feed_Campaign,15577.37,253048,10043,244,43986.25
2025-11-11,LinkedIn,B2B_Campaign,4617.64,28681,286,16,25232.58
2025-11-11,LinkedIn,Thought_Leadership,3051.49,27314,380,11,11542.19
2025-11-11,LinkedIn,Lead_Gen_Q3,3522.94,40173,474,17,10761.33
2025-11-11,LinkedIn,Lead_Gen_Q4,5197.52,62296,785,43,26385.93
2025-11-11,Email,Newsletter_Promo,3846.59,103208,6500,594,22174.65
2025-11-11,Email,Welcome_Series,2281.06,119140,8158,797,18770.2
2025-11-11,Email,Cart_Abandonment,3599.62,96522,6565,468,31442.08
2025-11-11,Email,Re_engagement,3440.12,107510,6843,398,19349.66
2025-11-11,SEO,Content_Marketing,6646.1,126195,3287,118,45880.23
2025-11-11,SEO,Link_Building,6100.86,155886,5521,246,30896.26
2025-11-11,SEO,Technical_SEO,1547.05,158368,3224,178,8917.6
2025-11-11,SEO,Local_SEO,4396.79,170472,3214,195,18388.18
2025-11-11,Influencer,Micro_Influencers,8763.07,278945,3141,94,28303.14
2025-11-11,Influencer,Macro_Influencers,8580.78,162150,3608,110,25588.39
2025-11-11,Influencer,Brand_Ambassadors,19091.61,389948,8660,148,65966.1
2025-11-11,Influencer,UGC_Campaign,20565.59,370232,8299,284,47972.91
2025-11-12,Google Ads,Search_Q3,21315.27,171517,4020,92,69512.33
2025-11-12,Google Ads,Search_Q4,18771.31,200174,2162,78,50242.47
2025-11-12,Google Ads,Display_Retargeting,21941.99,232540,2423,110,95203.21
2025-11-12,Google Ads,Shopping_Campaign,12949.68,202315,3812,151,41188.2
2025-11-12,Meta Ads,Retargeting_Aug,9870.71,170642,2619,105,28599.35
2025-11-12,Meta Ads,Prospecting_Q3,10801.79,259870,6086,198,44427.72
2025-11-12,Meta Ads,Engagement_Campaign,16640.72,122198,2796,123,49002.47
2025-11-12,Meta Ads,Conversion_Ads,10458.88,127055,1858,70,39116.85
2025-11-12,Instagram,Influencer_Collab,15659.14,297886,6280,100,59094.26
2025-11-12,Instagram,Story_Ads,8744.96,191753,7219,213,20872.19
2025-11-12,Instagram,Reels_Promotion,14780.06,348472,5982,218,39949.44
2025-11-12,Instagram,Feed_Campaign,10764.8,330407,12996,280,25653.93
2025-11-12,LinkedIn,B2B_Campaign,3250.89,44595,365,14,9746.61
2025-11-12,LinkedIn,Thought_Leadership,5069.26,22677,446,14,18687.49
2025-11-12,LinkedIn,Lead_Gen_Q3,7672.27,52343,579,15,36307.63
2025-11-12,LinkedIn,Lead_Gen_Q4,4987.93,53175,756,28,20042.77
2025-11-12,Email,Newsletter_Promo,3195.39,112177,3644,260,17941.87
2025-11-12,Email,Welcome_Series,2298.91,110822,5328,511,17718.0
2025-11-12,Email,Cart_Abandonment,3789.3,100573,3537,190,26068.86
2025-11-12,Email,Re_engagement,1344.34,79592,4263,415,9434.64
2025-11-12,SEO,Content_Marketing,5820.95,172448,7187,275,33389.58
2025-11-12,SEO,Link_Building,3412.57,101981,2829,178,19050.63
2025-11-12,SEO,Technical_SEO,4380.32,177718,3486,172,29388.51
2025-11-12,SEO,Local_SEO,2331.39,129499,3168,204,11994.65
2025-11-12,Influencer,Micro_Influencers,14581.26,329458,4504,83,42648.81
2025-11-12,Influencer,Macro_Influencers,15072.76,307463,6761,169,53753.3
2025-11-12,Influencer,Brand_Ambassadors,14154.99,187927,4738,149,35301.37
2025-11-12,Influencer,UGC_Campaign,16141.84,299570,6191,168,30868.5
2025-11-13,Google Ads,Search_Q3,18100.68,90535,1753,78,61586.31
2025-11-13,Google Ads,Search_Q4,10087.26,247455,6875,296,33520.2
2025-11-13,Google Ads,Display_Retargeting,10573.84,240039,4956,225,33669.12
2025-11-13,Google Ads,Shopping_Campaign,12694.04,247541,5058,122,37312.22
2025-11-13,Meta Ads,Retargeting_Aug,11783.33,98069,2220,65,44289.68
2025-11-13,Meta Ads,Prospecting_Q3,10259.3,276684,4470,151,24410.96
2025-11-13,Meta Ads,Engagement_Campaign,14806.37,279003,8604,283,46928.53
2025-11-13,Meta Ads,Conversion_Ads,16020.36,267835,9307,267,66994.5
2025-11-13,Instagram,Influencer_Collab,6715.19,178316,3071,66,22712.7
2025-11-13,Instagram,Story_Ads,14382.17,299145,9206,256,47111.21
2025-11-13,Instagram,Reels_Promotion,9299.17,313500,10009,324,27569.11
2025-11-13,Instagram,Feed_Campaign,14737.52,177963,4365,150,42546.45
2025-11-13,LinkedIn,B2B_Campaign,7779.6,35548,468,26,31536.94
2025-11-13,LinkedIn,Thought_Leadership,5690.3,34976,415,19,17774.05
2025-11-13,LinkedIn,Lead_Gen_Q3,7723.93,53726,573,28,34194.68
2025-11-13,LinkedIn,Lead_Gen_Q4,3833.4,32474,445,22,17344.42
2025-11-13,Email,Newsletter_Promo,2503.15,101472,6889,530,20662.16
2025-11-13,Email,Welcome_Series,1869.64,110499,6712,599,13857.73
2025-11-13,Email,Cart_Abandonment,1499.0,83392,4049,331,10740.75
2025-11-13,Email,Re_engagement,3475.56,94245,6053,320,31088.45
2025-11-13,SEO,Content_Marketing,6129.21,152570,4106,211,27458.01
2025-11-13,SEO,Link_Building,4461.62,68965,2271,127,23939.65
2025-11-13,SEO,Technical_SEO,4242.0,163834,3429,211,19503.19
2025-11-13,SEO,Local_SEO,1701.89,74124,2865,132,12004.83
2025-11-13,Influencer,Micro_Influencers,18494.15,156675,3812,55,72706.51
2025-11-13,Influencer,Macro_Influencers,11362.05,253633,6398,217,31846.37
2025-11-13,Influencer,Brand_Ambassadors,24588.0,207237,5417,146,57054.18
2025-11-13,Influencer,UGC_Campaign,14050.08,189531,3346,55,49720.35
2025-11-14,Google Ads,Search_Q3,21923.07,82041,1707,63,94892.2
2025-11-14,Google Ads,Search_Q4,15084.07,172429,3350,94,39400.47
2025-11-14,Google Ads,Display_Retargeting,13721.21,88940,1868,54,48946.37
2025-11-14,Google Ads,Shopping_Campaign,9880.16,238547,6653,170,31486.97
2025-11-14,Meta Ads,Retargeting_Aug,13361.91,108180,2180,54,53862.31
2025-11-14,Meta Ads,Prospecting_Q3,16230.13,200168,4797,206,65973.13
2025-11-14,Meta Ads,Engagement_Campaign,17631.96,113821,1786,64,57883.41
2025-11-14,Meta Ads,Conversion_Ads,6221.59,101775,3300,136,18133.08
2025-11-14,Instagram,Influencer_Collab,14801.56,256545,9016,231,32624.37
2025-11-14,Instagram,Story_Ads,9771.0,225178,6479,114,36978.58
2025-11-14,Instagram,Reels_Promotion,7685.51,165667,4666,132,21455.46
2025-11-14,Instagram,Feed_Campaign,13490.81,238830,7222,239,27589.32
2025-11-14,LinkedIn,B2B_Campaign,5995.61,58136,479,18,31781.61
2025-11-14,LinkedIn,Thought_Leadership,4777.66,40266,875,27,14219.22
2025-11-14,LinkedIn,Lead_Gen_Q3,7612.77,57475,839,36,38495.32
2025-11-14,LinkedIn,Lead_Gen_Q4,6935.93,32136,264,11,35505.46
2025-11-14,Email,Newsletter_Promo,3666.67,116498,8618,644,25872.46
2025-11-14,Email,Welcome_Series,3279.52,99185,5644,255,28667.22
2025-11-14,Email,Cart_Abandonment,2257.93,69066,4246,341,14083.63
2025-11-14,Email,Re_engagement,3478.2,63194,2485,159,28023.72
2025-11-14,SEO,Content_Marketing,6810.02,155206,6734,239,28936.58
2025-11-14,SEO,Link_Building,4567.38,87738,3540,201,33787.42
2025-11-14,SEO,Technical_SEO,2901.36,113151,3568,141,17597.7
2025-11-14,SEO,Local_SEO,3938.07,108073,3003,92,22948.45
2025-11-14,Influencer,Micro_Influencers,14704.96,150395,2430,44,42090.15
2025-11-14,Influencer,Macro_Influencers,10637.04,302305,7209,190,42230.52
2025-11-14,Influencer,Brand_Ambassadors,17040.17,305727,8012,174,62951.81
2025-11-14,Influencer,UGC_Campaign,16692.05,275320,6939,111,45305.26
2025-11-15,Google Ads,Search_Q3,6683.05,84629,1236,46,27376.06
2025-11-15,Google Ads,Search_Q4,11407.55,85179,2536,95,37631.23
2025-11-15,Google Ads,Display_Retargeting,11818.53,122447,3059,79,40616.13
2025-11-15,Google Ads,Shopping_Campaign,12039.36,99411,2352,88,50381.27
2025-11-15,Meta Ads,Retargeting_Aug,5648.84,119604,1774,64,20696.99
2025-11-15,Meta Ads,Prospecting_Q3,3908.43,131040,2822,60,11880.9
2025-11-15,Meta Ads,Engagement_Campaign,4998.48,101373,2112,80,18736.46
2025-11-15,Meta Ads,Conversion_Ads,7970.61,56586,1890,69,18080.46
2025-11-15,Instagram,Influencer_Collab,8404.3,99636,2937,78,23159.81
2025-11-15,Instagram,Story_Ads,8872.11,132355,2234,86,32444.98
2025-11-15,Instagram,Reels_Promotion,7517.26,136569,2365,82,16055.82
2025-11-15,Instagram,Feed_Campaign,3452.77,146158,2777,42,9535.18
2025-11-15,LinkedIn,B2B_Campaign,2141.05,16644,151,4,10131.04
2025-11-15,LinkedIn,Thought_Leadership,4398.0,24003,362,9,13137.5
2025-11-15,LinkedIn,Lead_Gen_Q3,2545.43,26306,482,22,9822.17
2025-11-15,LinkedIn,Lead_Gen_Q4,2077.57,32275,422,21,8694.72
2025-11-15,Email,Newsletter_Promo,3163.72,112583,8562,617,23064.4
2025-11-15,Email,Welcome_Series,1650.17,114863,6075,289,11575.06
2025-11-15,Email,Cart_Abandonment,1206.57,80202,4656,280,6938.72
2025-11-15,Email,Re_engagement,3819.21,101868,7328,454,31175.86
2025-11-15,SEO,Content_Marketing,4169.55,76140,1626,71,18685.56
2025-11-15,SEO,Link_Building,6990.48,56394,1686,81,35317.39
2025-11-15,SEO,Technical_SEO,4642.43,69497,2721,117,28178.15
2025-11-15,SEO,Local_SEO,5436.02,165575,6716,364,29133.68
2025-11-15,Influencer,Micro_Influencers,18064.09,380620,10486,150,51285.97
2025-11-15,Influencer,Macro_Influencers,23522.33,279495,4652,99,80627.04
2025-11-15,Influencer,Brand_Ambassadors,27996.1,297897,4221,66,53594.17
2025-11-15,Influencer,UGC_Campaign,19176.34,313371,4419,123,72889.06
2025-11-16,Google Ads,Search_Q3,6976.42,83098,2477,77,28056.39
2025-11-16,Google Ads,Search_Q4,8602.89,128921,3272,130,36214.35
2025-11-16,Google Ads,Display_Retargeting,12689.44,107158,1580,50,50968.55
2025-11-16,Google Ads,Shopping_Campaign,10267.42,66135,729,29,30824.42
2025-11-16,Meta Ads,Retargeting_Aug,7197.63,139129,3470,70,18506.26
2025-11-16,Meta Ads,Prospecting_Q3,5179.16,83396,2085,65,13498.55
2025-11-16,Meta Ads,Engagement_Campaign,4086.39,73543,2547,78,16078.68
2025-11-16,Meta Ads,Conversion_Ads,9711.02,112313,3173,73,34734.31
2025-11-16,Instagram,Influencer_Collab,4797.74,186824,3193,109,10458.53
2025-11-16,Instagram,Story_Ads,8815.85,113980,3574,97,23444.39
2025-11-16,Instagram,Reels_Promotion,7259.92,202758,3250,123,22479.23
2025-11-16,Instagram,Feed_Campaign,8328.27,124974,3348,122,22875.48
2025-11-16,LinkedIn,B2B_Campaign,3476.46,13108,133,6,16463.95
2025-11-16,LinkedIn,Thought_Leadership,3637.54,16211,230,8,15053.18
2025-11-16,LinkedIn,Lead_Gen_Q3,4604.31,32151,295,16,18756.91
2025-11-16,LinkedIn,Lead_Gen_Q4,4179.38,16128,280,9,16649.1
2025-11-16,Email,Newsletter_Promo,853.96,52128,1803,98,4995.72
2025-11-16,Email,Welcome_Series,3014.11,42323,2576,124,26548.48
2025-11-16,Email,Cart_Abandonment,3785.9,58040,3524,146,33169.25
2025-11-16,Email,Re_engagement,2473.56,43457,2047,91,17006.48
2025-11-16,SEO,Content_Marketing,5184.59,111085,3150,109,25183.04
2025-11-16,SEO,Link_Building,2050.79,154974,3355,180,10663.27
2025-11-16,SEO,Technical_SEO,2742.88,133130,4039,185,16662.95
2025-11-16,SEO,Local_SEO,4201.97,89452,2960,168,17200.45
2025-11-16,Influencer,Micro_Influencers,17317.43,167304,2296,57,71671.82
2025-11-16,Influencer,Macro_Influencers,25656.11,170983,3143,79,56368.75
2025-11-16,Influencer,Brand_Ambassadors,23308.64,373270,10476,127,55592.21
2025-11-16,Influencer,UGC_Campaign,24543.73,351174,9793,130,83738.36
2025-11-17,Google Ads,Search_Q3,15966.65,86064,1744,66,46025.25
2025-11-17,Google Ads,Search_Q4,11826.61,188859,3657,167,37664.96
2025-11-17,Google Ads,Display_Retargeting,11733.24,247427,6983,145,47419.39
2025-11-17,Google Ads,Shopping_Campaign,9544.69,84672,1310,36,39502.01
2025-11-17,Meta Ads,Retargeting_Aug,14528.01,276505,7843,229,52269.68
2025-11-17,Meta Ads,Prospecting_Q3,17993.51,224926,6639,287,43675.69
2025-11-17,Meta Ads,Engagement_Campaign,14457.41,251653,8543,202,46377.32
2025-11-17,Meta Ads,Conversion_Ads,14166.66,137018,3536,88,40614.6
2025-11-17,Instagram,Influencer_Collab,9856.71,241713,6341,173,25011.01
2025-11-17,Instagram,Story_Ads,6748.62,130890,2604,76,23046.59
2025-11-17,Instagram,Reels_Promotion,6861.72,144967,4890,110,25475.5
2025-11-17,Instagram,Feed_Campaign,12857.5,195153,4339,121,27546.68
2025-11-17,LinkedIn,B2B_Campaign,3458.99,28386,534,22,9783.86
2025-11-17,LinkedIn,Thought_Leadership,6571.69,38794,587,19,28191.31
2025-11-17,LinkedIn,Lead_Gen_Q3,8283.26,24084,288,9,28751.88
2025-11-17,LinkedIn,Lead_Gen_Q4,4920.76,55360,1150,36,20991.79
2025-11-17,Email,Newsletter_Promo,2838.08,81746,4226,217,20459.06
2025-11-17,Email,Welcome_Series,2083.89,103645,7066,339,12107.02
2025-11-17,Email,Cart_Abandonment,3706.09,82840,6038,262,27213.09
2025-11-17,Email,Re_engagement,2526.16,108856,3796,206,17488.31
2025-11-17,SEO,Content_Marketing,6262.13,172054,7708,526,25178.75
2025-11-17,SEO,Link_Building,1762.4,69188,1897,119,12555.86
2025-11-17,SEO,Technical_SEO,2527.59,130556,5583,271,11026.36
2025-11-17,SEO,Local_SEO,4017.98,98853,3321,157,16315.85
2025-11-17,Influencer,Micro_Influencers,27879.95,313062,6096,206,61916.43
2025-11-17,Influencer,Macro_Influencers,11784.75,392404,5971,181,29852.43
2025-11-17,Influencer,Brand_Ambassadors,8663.75,305104,4251,125,30593.77
2025-11-17,Influencer,UGC_Campaign,26472.05,384896,5240,159,93517.55
2025-11-18,Google Ads,Search_Q3,17365.32,221484,4756,161,65524.25
2025-11-18,Google Ads,Search_Q4,12171.4,111041,2479,66,32373.86
2025-11-18,Google Ads,Display_Retargeting,8007.76,183414,3162,134,26028.05
